#Acc_x;Acc_z;Elongation Droit;Elongation gauche;Gyro_x;Gyro_z;PressionPiedDArriereD;PressionPiedDArriereG;PressionPiedDAvantD;PressionPiedDAvantG;PressionPiedGArriereD;PressionPiedGArriereG;PressionPiedGAvantD;PressionPiedGAvantG
1501;1514;552;928;1798;1795;3042;2017;1019;2383;3031;1012;870;291
1493;1506;553;913;1799;1800;3037;2685;72;2376;3038;1005;869;300
1485;1490;553;877;1791;1793;3020;2957;70;2348;3043;1021;869;281
1459;1473;553;786;1781;1807;2982;3003;71;2343;3046;1133;933;265
1459;1473;553;786;1781;1807;2982;3003;71;2343;3046;1133;933;265
1528;1414;552;684;1781;1825;2596;3011;70;2335;3042;2969;1043;1052
1528;1414;553;595;1781;1825;2596;3011;70;2334;3042;2969;1047;2983
1531;1457;553;606;1769;1830;2526;2922;71;2336;3036;2993;1042;2980
1531;1457;553;606;1769;1830;2526;2922;71;2336;3036;2993;1042;2980
1538;1454;553;645;1777;1827;2304;2949;74;2314;3042;2885;1043;2937
1549;1458;553;652;1793;1821;2477;2986;71;2317;3044;2781;1043;2823
1539;1458;553;662;1802;1826;2940;2997;73;2314;3047;2115;1043;1885
1521;1499;553;698;1806;1821;3015;3003;72;2315;3047;252;1041;237
1489;1520;552;779;1803;1818;3038;2956;72;2326;3045;199;1035;265
1483;1582;552;845;1795;1812;3045;2715;70;2313;3038;203;923;275
1484;1627;552;880;1795;1788;3046;1759;2689;2277;3032;213;869;287
1479;1611;551;915;1776;1776;3047;1838;2990;2302;3025;721;869;295
1517;1593;552;924;1763;1775;3047;2105;2987;2346;3016;960;870;295
1568;1584;551;927;1782;1768;3045;2126;3011;2309;3005;1027;869;301
1529;1585;552;929;1795;1770;3046;2123;3014;2307;2999;1110;869;301
1520;1578;552;929;1790;1773;3046;2085;3020;2274;3002;1141;869;295
1526;1571;553;928;1795;1775;3042;2058;3022;2237;3007;1133;870;296
1520;1550;552;927;1789;1782;3044;2041;3016;2296;3016;1127;868;300
1671;1548;549;926;1821;1796;3044;2074;2224;2317;3029;1067;867;297
1484;1539;552;922;1823;1833;3036;2046;583;2353;3035;1069;869;298
1448;1528;552;902;1847;1851;3036;2023;2885;2357;3042;1029;867;290
1488;1594;552;905;1866;1848;3033;2027;2996;2247;3041;1024;869;297
1469;1581;552;923;1815;1785;3038;2311;347;2371;3047;932;871;298
1431;1538;552;913;1824;1765;3024;2959;72;2367;3045;956;892;296
1416;1492;550;897;1810;1762;3007;3002;72;2373;3045;936;1018;280
1441;1421;550;858;1795;1764;3012;3002;70;2378;3044;847;1039;280
1476;1440;551;816;1787;1780;3004;3012;71;2380;3045;927;1033;404
1476;1440;551;816;1787;1780;3004;3012;71;2380;3045;927;1033;404
1455;1446;551;802;1788;1801;2972;3012;70;2366;3043;2456;1022;2633
1449;1472;552;785;1782;1800;2954;3009;72;2373;3040;2870;1017;2898
1474;1470;553;765;1779;1797;2978;3005;71;2377;3040;2900;1029;2924
1482;1449;553;753;1784;1802;2987;2990;71;2372;3040;2876;1036;2933
1476;1451;553;749;1774;1810;2999;2956;74;2372;3041;2841;1038;2930
1488;1481;552;750;1770;1811;3009;2882;71;2375;3042;2777;1039;2913
1505;1500;551;760;1770;1814;3018;2766;74;2378;3043;2563;1039;2868
1501;1511;553;778;1779;1819;3024;2231;71;2375;3041;363;1043;2529
1513;1520;552;785;1784;1821;3025;1735;74;2375;3041;203;1045;2387
1518;1528;553;799;1784;1817;3027;1076;70;2360;3040;200;1045;1520
1513;1537;553;808;1789;1816;3027;1604;71;2352;3040;203;1047;266
1507;1533;553;812;1790;1812;3028;2029;1229;2317;3038;252;1047;268
1515;1541;553;816;1787;1811;3028;2108;1731;2320;3036;471;1046;269
1516;1534;553;821;1795;1808;3027;2015;1236;2322;3040;672;1047;273
1514;1536;554;822;1793;1804;3027;1978;1264;2327;3038;798;1046;267
1503;1534;552;822;1796;1809;3028;1939;302;2335;3040;890;1046;268
1501;1531;553;822;1794;1807;3029;1916;70;2323;3040;1065;1045;266
1501;1528;554;822;1795;1803;3028;1935;69;2337;3041;1234;1046;267
1495;1519;553;822;1799;1804;3029;2095;70;2342;3042;1323;1045;273
1490;1522;553;822;1795;1801;3028;2569;71;2339;3041;1366;1043;272
1482;1520;552;822;1797;1804;3028;2726;73;2344;3043;1351;1042;262
1483;1513;554;821;1796;1803;3027;2797;72;2340;3044;1330;1041;322
1482;1509;553;821;1792;1803;3026;2840;74;2338;3044;1250;1039;1246
1482;1507;553;811;1792;1802;3026;2866;71;2342;3045;1347;1039;2034
1486;1513;553;809;1790;1804;3026;2852;69;2343;3045;1365;1038;2160
1488;1510;553;807;1785;1804;3027;2830;70;2344;3045;1365;1040;2180
1489;1517;553;812;1789;1805;3027;2774;73;2343;3045;1281;1041;2088
1491;1514;554;811;1784;1804;3028;2717;73;2343;3045;1264;1042;1775
1496;1516;553;812;1784;1806;3028;2608;75;2347;3042;1352;1043;1302
1496;1522;553;811;1789;1808;3029;2416;71;2344;3044;1392;1044;597
1504;1525;553;812;1788;1808;3028;2202;73;2343;3043;1464;1045;911
1504;1525;553;812;1788;1808;3028;2202;73;2343;3043;1464;1045;911
1507;1524;553;811;1791;1806;3026;1904;69;2346;3044;1442;1046;491
1510;1516;553;813;1792;1805;3027;1904;72;2349;3044;1452;1045;340
1510;1516;553;813;1792;1805;3027;1904;72;2349;3044;1452;1045;340
1505;1529;553;811;1794;1803;3028;2196;74;2353;3043;1465;1046;888
1501;1522;554;813;1790;1803;3028;2324;73;2350;3044;1433;1046;1362
1504;1518;553;812;1796;1805;3028;2501;73;2347;3044;1436;1045;1480
1494;1517;553;811;1793;1808;3030;2653;74;2347;3045;1436;1044;1535
1491;1515;553;812;1792;1806;3028;2758;72;2349;3046;1378;1042;1433
1487;1517;553;813;1791;1803;3029;2783;70;2347;3046;1369;1041;1318
1487;1517;553;813;1791;1803;3029;2783;70;2347;3046;1369;1041;1318
1489;1510;553;812;1792;1803;3030;2802;73;2353;3047;1358;1040;1201
1483;1514;552;813;1788;1804;3030;2801;73;2346;3047;1299;1041;1382
1483;1514;552;813;1788;1804;3030;2801;73;2346;3047;1299;1041;1382
1491;1517;552;813;1786;1804;3030;2787;72;2345;3049;1316;1041;1375
1492;1512;552;813;1789;1803;3031;2766;72;2346;3050;1353;1041;1084
1489;1516;553;813;1788;1805;3029;2693;70;2348;3050;1406;1042;1568
1490;1517;554;813;1786;1804;3029;2603;71;2346;3048;1431;1043;1672
1498;1517;553;812;1784;1804;3032;2552;71;2348;3048;1471;1044;1450
1501;1518;553;813;1789;1808;3031;2419;72;2348;3044;1491;1044;1458
1502;1518;552;811;1791;1809;3028;2205;71;2343;3040;1579;1045;1520
1504;1517;552;811;1791;1811;3027;2247;75;2341;3041;1561;1045;1376
1500;1517;553;812;1792;1809;3027;2291;71;2341;3040;1562;1044;1409
1499;1522;552;811;1797;1810;3026;2274;71;2341;3042;1563;1044;1482
1500;1521;552;811;1796;1808;3026;2367;72;2340;3042;1535;1045;1473
1497;1521;553;811;1794;1807;3027;2539;71;2345;3042;1497;1045;1467
1495;1516;553;812;1799;1805;3027;2638;72;2342;3042;1418;1044;1518
1493;1515;553;812;1795;1808;3028;2695;71;2341;3042;1394;1043;1653
1490;1515;553;811;1799;1809;3028;2737;72;2340;3042;1344;1042;1673
1489;1516;552;813;1798;1811;3027;2771;73;2341;3040;1290;1042;1671
1488;1516;553;812;1798;1813;3027;2784;71;2343;3041;1286;1042;1639
1486;1511;552;812;1791;1809;3027;2799;70;2345;3041;1296;1042;1667
1490;1515;552;811;1793;1804;3028;2804;72;2345;3043;1259;1041;1650
1488;1513;552;811;1792;1808;3028;2797;72;2345;3042;1281;1041;1586
1489;1520;552;811;1794;1809;3028;2765;72;2347;3042;1284;1041;1615
1489;1513;553;812;1792;1806;3027;2731;71;2341;3043;1304;1042;1604
1493;1515;553;811;1790;1806;3027;2628;72;2342;3043;1342;1044;1616
1492;1514;552;811;1788;1806;3028;2545;70;2344;3043;1389;1044;1659
1499;1516;552;810;1790;1805;3026;2431;73;2346;3043;1421;1044;1675
1498;1520;552;810;1795;1808;3027;2312;72;2339;3042;1441;1044;1696
1502;1517;553;809;1793;1806;3027;2292;72;2344;3043;1436;1045;1649
1502;1517;552;811;1790;1804;3026;2300;70;2341;3043;1427;1046;1612
1503;1518;552;806;1792;1807;3027;2303;73;2339;3043;1445;1045;1675
1501;1518;553;808;1793;1808;3027;2345;74;2337;3042;1452;1045;1689
1501;1515;553;810;1795;1807;3026;2459;69;2342;3041;1392;1045;1684
1494;1518;553;812;1796;1807;3028;2570;72;2346;3043;1388;1045;1690
1492;1514;552;811;1796;1808;3028;2666;72;2345;3043;1392;1045;1700
1494;1517;552;811;1795;1807;3029;2710;72;2346;3044;1377;1044;1704
1493;1519;552;812;1791;1804;3028;2740;72;2349;3044;1334;1044;1696
1489;1514;553;813;1794;1808;3027;2759;72;2344;3044;1337;1043;1724
1487;1514;552;811;1795;1807;3028;2770;73;2341;3044;1311;1043;1746
1487;1514;552;811;1795;1807;3028;2770;73;2341;3044;1311;1043;1746
1491;1514;553;813;1793;1807;3029;2764;73;2347;3044;1325;1042;1735
1491;1514;553;813;1793;1807;3029;2764;73;2347;3044;1325;1042;1735
1491;1515;553;812;1793;1804;3029;2730;70;2348;3045;1326;1044;1737
1492;1517;553;812;1794;1808;3030;2689;73;2344;3045;1336;1043;1751
1492;1516;553;812;1793;1805;3029;2641;72;2346;3045;1364;1044;1745
1496;1517;552;812;1789;1802;3029;2590;72;2343;3045;1412;1045;1751
1500;1516;553;812;1793;1806;3030;2503;73;2343;3045;1442;1044;1745
1502;1519;553;813;1791;1806;3029;2468;71;2344;3043;1452;1045;1751
1499;1524;553;812;1792;1808;3028;2439;73;2344;3044;1466;1044;1745
1497;1516;552;812;1792;1806;3030;2447;71;2346;3045;1459;1045;1744
1496;1517;553;812;1790;1806;3031;2484;74;2341;3047;1461;1044;1746
1498;1516;551;812;1787;1800;3030;2532;74;2346;3047;1452;1045;1741
1499;1519;553;812;1794;1808;3029;2624;71;2347;3048;1439;1044;1747
1498;1522;553;813;1788;1804;3030;2680;73;2352;3048;1449;1045;1748
1495;1519;553;811;1794;1804;3033;2740;71;2350;3047;1412;1044;1749
1489;1516;553;811;1791;1805;3034;2763;72;2356;3047;1370;1044;1758
1489;1516;553;811;1791;1805;3034;2763;72;2356;3047;1370;1044;1758
1491;1514;552;811;1792;1804;3035;2792;75;2349;3047;1381;1043;1768
1494;1517;553;813;1791;1804;3033;2788;71;2349;3047;1367;1043;1747
1494;1517;553;813;1791;1804;3033;2788;71;2349;3047;1367;1043;1747
1491;1512;553;814;1790;1803;3033;2777;71;2346;3047;1351;1043;1735
1496;1521;552;812;1792;1804;3032;2754;71;2343;3047;1344;1043;1749
1494;1517;554;812;1790;1805;3031;2726;72;2348;3046;1349;1044;1737
1496;1520;553;813;1788;1805;3032;2685;71;2351;3043;1344;1044;1725
1498;1518;553;813;1788;1806;3032;2652;73;2348;3046;1345;1044;1727
1498;1516;554;813;1791;1806;3032;2629;74;2351;3047;1398;1043;1741
1497;1520;553;812;1792;1803;3032;2600;72;2348;3046;1415;1045;1738
1497;1517;553;811;1793;1810;3028;2544;73;2347;3042;1419;1044;1740
1500;1518;553;812;1791;1808;3027;2520;71;2341;3042;1423;1044;1744
1498;1519;552;810;1796;1806;3028;2543;71;2342;3042;1435;1044;1737
1497;1517;553;811;1795;1807;3028;2635;72;2343;3042;1467;1044;1739
1497;1516;552;810;1794;1806;3028;2666;72;2346;3042;1401;1044;1748
1492;1513;554;811;1791;1808;3028;2690;73;2347;3043;1343;1044;1735
1496;1514;552;809;1791;1803;3028;2727;72;2347;3042;1383;1043;1751
1496;1515;553;812;1795;1805;3028;2733;74;2344;3043;1388;1043;1751
1485;1514;553;809;1794;1804;3027;2753;72;2343;3044;1399;1043;1758
1485;1514;553;809;1794;1804;3027;2753;72;2343;3044;1399;1043;1758
1488;1515;553;808;1793;1809;3028;2770;73;2345;3043;1402;1043;1773
1494;1517;552;811;1793;1806;3029;2767;72;2346;3043;1392;1043;1791
1494;1517;552;811;1793;1806;3029;2767;72;2347;3043;1392;1043;1791
1491;1516;553;807;1794;1807;3028;2740;72;2348;3043;1407;1044;1794
1495;1517;553;812;1792;1805;3029;2719;72;2347;3044;1421;1043;1797
1492;1519;553;812;1789;1804;3029;2698;74;2344;3044;1429;1043;1792
1497;1516;553;812;1789;1806;3028;2667;69;2347;3044;1443;1044;1792
1497;1519;552;811;1788;1806;3028;2648;69;2346;3044;1455;1043;1796
1499;1515;552;811;1792;1806;3028;2639;72;2350;3044;1459;1044;1796
1499;1518;553;813;1792;1804;3029;2628;72;2346;3044;1462;1044;1791
1499;1518;553;813;1792;1804;3029;2628;72;2346;3044;1462;1044;1791
1496;1520;552;812;1792;1808;3029;2632;74;2349;3045;1452;1044;1797
1498;1518;553;813;1792;1806;3030;2638;74;2348;3044;1482;1044;1800
1496;1516;553;812;1794;1805;3030;2649;72;2349;3045;1482;1044;1790
1495;1513;553;811;1794;1806;3028;2669;70;2346;3045;1458;1044;1801
1493;1513;552;812;1794;1808;3030;2699;72;2350;3045;1423;1043;1799
1494;1517;553;813;1794;1808;3030;2720;70;2349;3045;1422;1044;1803
1494;1517;552;813;1792;1806;3030;2733;72;2347;3044;1437;1043;1805
1493;1517;552;812;1791;1805;3031;2740;72;2347;3044;1456;1043;1816
1493;1518;552;814;1795;1809;3031;2758;73;2347;3045;1504;1043;1802
1495;1518;551;813;1792;1806;3031;2765;74;2348;3046;1506;1043;1797
1491;1517;552;813;1791;1802;3030;2766;72;2347;3045;1514;1043;1802
1491;1518;553;813;1794;1807;3030;2761;70;2348;3046;1510;1043;1808
1496;1520;552;812;1796;1804;3030;2740;72;2351;3047;1490;1042;1792
1495;1516;553;813;1793;1808;3030;2728;70;2348;3048;1485;1043;1802
1498;1522;553;813;1793;1805;3030;2715;73;2348;3048;1483;1044;1808
1495;1517;553;813;1792;1803;3032;2666;71;2353;3048;1506;1043;1808
1494;1514;553;811;1789;1807;3032;2658;73;2353;3047;1506;1045;1800
1496;1519;553;813;1790;1808;3033;2652;72;2352;3046;1514;1044;1807
1498;1519;553;812;1794;1805;3034;2650;69;2354;3045;1511;1044;1803
1498;1517;553;813;1789;1806;3032;2651;73;2353;3046;1503;1044;1802
1497;1522;553;812;1790;1806;3033;2665;71;2352;3046;1494;1044;1806
1496;1524;553;813;1792;1805;3034;2676;73;2354;3045;1490;1044;1801
1498;1518;553;812;1790;1805;3032;2687;72;2352;3044;1497;1044;1791
1492;1514;553;813;1791;1803;3030;2700;71;2351;3046;1504;1044;1791
1493;1517;553;813;1791;1808;3032;2714;76;2351;3046;1486;1043;1797
1495;1520;554;813;1788;1804;3032;2729;70;2351;3046;1487;1044;1797
1495;1520;554;813;1788;1804;3032;2729;70;2351;3046;1487;1044;1797
1497;1519;553;814;1788;1804;3032;2742;71;2351;3047;1475;1044;1784
1493;1520;554;814;1791;1805;3032;2746;73;2350;3046;1469;1043;1783
1494;1517;554;812;1788;1802;3031;2747;68;2351;3047;1454;1043;1807
1491;1520;553;812;1792;1805;3032;2749;75;2351;3046;1448;1043;1783
1492;1518;553;812;1791;1802;3032;2742;71;2352;3047;1454;1044;1785
1494;1515;554;811;1792;1805;3032;2722;73;2350;3047;1470;1044;1780
1497;1517;553;811;1791;1802;3032;2710;70;2352;3047;1474;1044;1781
1494;1517;553;811;1789;1802;3031;2704;73;2351;3047;1469;1044;1785
1497;1516;554;809;1788;1804;3031;2687;68;2353;3046;1468;1044;1791
1493;1517;552;808;1796;1804;3026;2672;72;2350;3043;1451;1044;1783
1494;1517;553;811;1795;1808;3027;2672;74;2351;3042;1441;1044;1787
1494;1516;553;807;1793;1806;3027;2673;72;2346;3042;1440;1044;1791
1493;1521;553;806;1791;1807;3028;2670;75;2350;3042;1423;1045;1812
1491;1518;552;809;1793;1803;3028;2673;70;2347;3042;1437;1044;1785
1498;1516;553;810;1792;1807;3028;2687;73;2341;3042;1440;1044;1773
1492;1517;551;811;1793;1809;3028;2696;71;2347;3043;1442;1043;1775
1492;1518;552;810;1794;1807;3028;2721;74;2347;3044;1431;1044;1779
1493;1518;552;811;1793;1806;3029;2727;71;2346;3043;1428;1044;1781
1493;1520;552;811;1791;1810;3029;2731;74;2345;3044;1429;1043;1775
1492;1518;553;811;1794;1808;3029;2736;72;2344;3044;1403;1043;1793
1492;1519;553;811;1791;1807;3029;2739;73;2342;3044;1399;1043;1779
1496;1517;553;812;1790;1807;3030;2745;70;2346;3045;1410;1043;1802
1492;1516;552;812;1794;1807;3031;2741;72;2349;3045;1420;1044;1810
1494;1518;552;812;1790;1806;3030;2736;72;2349;3045;1421;1043;1804
1491;1515;552;812;1790;1804;3029;2732;74;2347;3043;1432;1043;1786
1495;1518;553;810;1789;1807;3029;2712;73;2344;3044;1434;1043;1783
1498;1518;553;812;1791;1806;3030;2709;70;2347;3043;1439;1043;1778
1496;1517;553;812;1792;1806;3029;2701;75;2339;3044;1433;1043;1782
1496;1517;552;811;1792;1806;3029;2701;72;2345;3044;1433;1043;1782
1494;1517;552;813;1793;1809;3029;2682;70;2346;3044;1429;1045;1795
1494;1517;552;813;1793;1809;3029;2682;70;2346;3044;1429;1045;1795
1494;1514;551;812;1791;1803;3030;2692;70;2347;3044;1390;1044;1797
1498;1518;552;811;1790;1804;3030;2698;77;2343;3044;1386;1043;1830
1501;1522;553;813;1792;1806;3029;2711;69;2344;3045;1399;1044;1841
1493;1513;553;813;1790;1807;3029;2720;74;2346;3046;1418;1044;1827
1495;1520;552;813;1793;1804;3031;2722;68;2347;3047;1425;1044;1831
1496;1515;552;813;1790;1803;3031;2731;74;2350;3048;1435;1044;1816
1495;1518;553;813;1794;1806;3030;2734;70;2350;3048;1411;1043;1811
1495;1520;553;811;1792;1805;3032;2736;74;2350;3046;1378;1043;1832
1492;1516;552;811;1791;1805;3033;2736;75;2354;3046;1388;1044;1827
1495;1518;553;813;1790;1807;3033;2740;68;2348;3048;1388;1043;1826
1495;1514;553;814;1792;1804;3034;2740;73;2346;3046;1393;1044;1813
1495;1521;553;814;1793;1810;3034;2736;73;2348;3045;1374;1044;1845
1496;1520;552;813;1789;1804;3033;2735;73;2346;3047;1345;1043;1835
1492;1516;552;813;1789;1807;3032;2731;73;2351;3046;1354;1043;1858
1496;1521;553;813;1793;1807;3033;2719;71;2346;3047;1367;1044;1821
1494;1517;553;813;1790;1805;3033;2721;73;2351;3046;1368;1043;1831
1495;1516;553;813;1790;1807;3031;2705;74;2349;3046;1388;1044;1826
1498;1517;554;813;1790;1804;3032;2701;71;2346;3047;1403;1044;1842
1495;1516;554;813;1795;1807;3033;2703;71;2347;3048;1397;1044;1848
1495;1516;554;813;1795;1807;3033;2703;71;2347;3048;1397;1044;1848
1497;1516;554;812;1790;1804;3032;2716;71;2346;3047;1395;1043;1820
1495;1519;553;811;1793;1805;3033;2726;75;2350;3048;1391;1044;1835
1496;1522;554;812;1790;1804;3033;2725;71;2353;3047;1354;1044;1856
1492;1521;553;809;1788;1804;3033;2732;74;2349;3048;1360;1044;1843
1496;1520;554;813;1790;1804;3032;2734;71;2348;3048;1376;1044;1848
1496;1520;554;813;1790;1804;3032;2734;71;2348;3048;1376;1044;1848
1494;1519;554;811;1788;1801;3033;2739;71;2349;3047;1384;1044;1843
1496;1518;554;810;1790;1802;3034;2743;71;2352;3047;1396;1044;1843
1497;1519;554;807;1790;1804;3034;2738;72;2347;3047;1415;1043;1832
1495;1518;553;811;1788;1803;3033;2740;73;2345;3048;1422;1044;1840
1493;1518;554;814;1787;1804;3035;2739;71;2352;3047;1459;1044;1843
1495;1518;554;811;1789;1803;3033;2735;75;2349;3048;1439;1045;1848
1498;1519;555;812;1787;1803;3034;2731;72;2350;3048;1439;1044;1846
1497;1520;554;813;1785;1801;3034;2731;71;2346;3047;1431;1045;1845
1498;1516;554;812;1790;1802;3032;2719;69;2347;3048;1427;1045;1854
1497;1518;554;812;1786;1803;3031;2719;74;2345;3047;1425;1045;1844
1497;1520;553;812;1788;1803;3033;2719;71;2349;3048;1416;1044;1846
1497;1520;554;813;1788;1801;3033;2718;72;2347;3048;1432;1044;1848
1496;1517;554;812;1790;1802;3033;2720;75;2348;3048;1452;1044;1842
1496;1520;552;812;1794;1805;3029;2715;71;2342;3044;1462;1044;1836
1494;1520;553;811;1796;1808;3028;2725;74;2344;3042;1480;1044;1836
1495;1515;553;811;1792;1807;3028;2723;68;2344;3042;1490;1044;1814
1492;1516;553;809;1790;1805;3029;2725;71;2345;3041;1475;1044;1813
1492;1517;553;812;1793;1808;3029;2727;72;2347;3044;1477;1044;1819
1492;1517;551;810;1794;1807;3029;2733;71;2343;3043;1488;1044;1816
1494;1519;552;811;1793;1804;3029;2734;75;2345;3044;1458;1044;1817
1491;1514;551;812;1793;1806;3030;2728;72;2346;3044;1472;1044;1809
1493;1513;552;812;1794;1809;3029;2738;73;2341;3043;1481;1044;1817
1493;1513;551;811;1794;1809;3029;2738;73;2341;3043;1481;1044;1817
1500;1518;552;811;1792;1805;3029;2734;69;2342;3044;1467;1044;1813
1495;1514;552;812;1790;1805;3029;2734;71;2345;3043;1471;1044;1817
1490;1518;552;812;1793;1806;3029;2732;74;2341;3044;1478;1043;1820
1496;1518;552;811;1795;1809;3030;2719;72;2344;3045;1497;1044;1811
1493;1520;552;812;1791;1804;3030;2717;72;2344;3045;1506;1044;1824
1494;1517;553;812;1789;1807;3029;2727;73;2344;3047;1532;1043;1806
1497;1519;552;813;1791;1810;3030;2725;70;2344;3047;1531;1044;1820
1497;1513;553;812;1796;1809;3030;2721;70;2345;3047;1535;1043;1791
1494;1516;552;812;1795;1806;3029;2721;70;2347;3046;1529;1044;1814
1494;1518;552;811;1794;1807;3032;2725;74;2344;3044;1540;1044;1840
1495;1516;552;813;1793;1807;3033;2725;71;2348;3047;1552;1044;1838
1497;1514;553;813;1789;1810;3034;2727;73;2346;3046;1550;1043;1830
1499;1517;553;813;1794;1809;3032;2732;74;2345;3045;1556;1043;1836
1496;1521;553;813;1791;1809;3032;2729;71;2347;3045;1560;1044;1846
1496;1521;553;813;1791;1809;3032;2729;71;2347;3045;1560;1044;1846
1496;1520;553;812;1792;1807;3032;2738;70;2350;3046;1553;1044;1841
1497;1518;552;811;1793;1803;3032;2739;72;2345;3046;1553;1045;1850
1494;1516;552;813;1792;1807;3032;2739;72;2345;3046;1555;1043;1815
1496;1520;552;811;1790;1803;3033;2736;75;2346;3047;1553;1044;1828
1496;1520;552;811;1790;1803;3033;2736;75;2346;3047;1553;1044;1828
1495;1519;552;812;1795;1808;3033;2736;73;2345;3047;1494;1044;1910
1490;1514;553;812;1793;1805;3033;2734;73;2350;3046;1494;1044;1856
1493;1518;553;811;1789;1805;3031;2735;71;2346;3047;1505;1044;1870
1494;1518;553;810;1790;1805;3032;2732;74;2349;3046;1510;1043;1856
1495;1518;552;809;1789;1803;3033;2730;71;2342;3044;1509;1044;1850
1497;1517;554;808;1790;1804;3032;2730;74;2345;3045;1516;1045;1847
1497;1519;554;811;1791;1801;3032;2725;71;2346;3046;1496;1044;1854
1499;1517;553;807;1790;1801;3033;2729;72;2346;3047;1491;1045;1845
1497;1517;553;808;1791;1802;3032;2731;72;2348;3047;1494;1044;1849
1496;1516;553;813;1790;1805;3032;2730;70;2345;3046;1489;1044;1847
1497;1516;553;813;1788;1805;3031;2730;73;2347;3046;1464;1045;1855
1498;1519;552;812;1792;1805;3031;2730;70;2344;3046;1459;1044;1906
1498;1517;553;813;1791;1801;3031;2734;73;2343;3046;1474;1044;1899
1493;1515;552;813;1788;1807;3031;2731;70;2345;3046;1452;1044;1874
1493;1515;552;813;1788;1807;3031;2731;70;2345;3046;1452;1044;1874
1495;1517;552;811;1786;1804;3032;2737;71;2342;3046;1457;1044;1832
1493;1519;553;812;1791;1802;3032;2737;73;2336;3047;1466;1044;1839
1493;1519;553;812;1791;1802;3032;2737;73;2336;3047;1466;1044;1839
1493;1516;553;812;1790;1804;3033;2739;73;2341;3047;1460;1043;1848
1495;1521;553;813;1789;1799;3030;2739;70;2343;3045;1468;1044;1837
1494;1517;553;813;1788;1804;3033;2736;69;2339;3047;1475;1044;1844
1495;1521;554;813;1786;1803;3032;2736;74;2341;3046;1482;1044;1867
1491;1519;552;811;1793;1801;3033;2730;72;2339;3047;1486;1044;1932
1495;1517;552;811;1791;1805;3033;2734;74;2336;3047;1486;1044;1871
1495;1516;552;813;1790;1803;3032;2732;70;2345;3047;1485;1044;1848
1495;1516;552;813;1790;1803;3032;2732;70;2345;3047;1485;1044;1848
1498;1520;553;813;1788;1804;3032;2734;72;2340;3048;1489;1043;1854
1498;1519;553;813;1791;1803;3031;2735;72;2342;3047;1491;1044;1839
1495;1520;551;812;1797;1806;3028;2730;71;2336;3043;1483;1044;1845
1492;1516;553;811;1796;1808;3028;2733;74;2334;3043;1462;1044;1846
1494;1514;553;812;1793;1808;3029;2725;70;2340;3043;1475;1044;1849
1498;1515;552;811;1793;1808;3029;2736;71;2338;3044;1478;1044;1841
1494;1514;553;812;1792;1806;3030;2740;72;2333;3044;1490;1043;1870
1497;1516;553;811;1793;1809;3028;2743;73;2335;3045;1491;1044;1891
1492;1517;552;812;1794;1807;3030;2739;70;2338;3046;1503;1044;1920
1492;1517;553;813;1792;1809;3029;2743;71;2337;3047;1497;1043;1950
1492;1516;552;813;1794;1809;3029;2740;72;2339;3047;1470;1043;1856
1494;1516;553;812;1794;1808;3030;2740;73;2334;3047;1468;1044;1842
1493;1518;553;813;1794;1807;3031;2738;73;2343;3045;1466;1044;1815
1498;1514;553;813;1793;1810;3032;2738;70;2339;3045;1470;1043;1870
1498;1513;552;812;1792;1806;3032;2735;74;2342;3046;1499;1043;1899
1490;1514;552;812;1792;1809;3033;2736;71;2343;3045;1512;1044;1928
1495;1518;553;812;1789;1809;3032;2741;72;2343;3045;1518;1044;1860
1496;1516;552;813;1793;1808;3032;2737;72;2345;3046;1521;1044;1854
1493;1518;552;813;1795;1807;3031;2731;70;2341;3044;1516;1044;1867
1494;1516;553;812;1790;1808;3031;2732;71;2348;3044;1525;1043;1862
1494;1517;554;812;1795;1808;3031;2732;72;2344;3044;1527;1044;1952
1491;1516;554;813;1795;1806;3031;2738;71;2343;3045;1528;1044;1858
1498;1519;553;812;1790;1805;3031;2737;71;2346;3045;1525;1044;1837
1491;1516;552;812;1794;1805;3031;2743;74;2347;3045;1532;1044;1933
1496;1517;553;810;1791;1807;3030;2738;71;2345;3045;1538;1044;1882
1493;1517;553;809;1791;1805;3031;2741;73;2346;3043;1536;1043;1927
1493;1517;553;809;1791;1805;3031;2741;73;2346;3043;1536;1043;1927
1495;1518;553;813;1792;1806;3030;2749;70;2347;3043;1547;1043;1944
1494;1514;553;808;1793;1807;3030;2748;72;2345;3045;1541;1043;1905
1494;1520;553;808;1790;1801;3030;2746;70;2345;3044;1544;1044;1857
1490;1516;553;807;1792;1806;3031;2742;70;2346;3045;1547;1043;1933
1499;1519;553;810;1788;1804;3031;2746;74;2346;3045;1545;1044;1961
1490;1518;554;813;1791;1802;3030;2746;71;2345;3045;1540;1044;1932
1494;1517;553;813;1791;1801;3029;2743;73;2346;3045;1540;1044;1887
1493;1520;553;812;1793;1805;3031;2743;71;2349;3045;1539;1044;1930
1495;1514;553;812;1789;1803;3030;2747;71;2342;3045;1541;1044;1850
1493;1516;552;811;1789;1800;3030;2736;70;2343;3046;1539;1043;1873
1493;1518;554;812;1792;1807;3031;2739;72;2344;3046;1526;1043;1953
1497;1520;553;812;1791;1804;3031;2740;73;2347;3046;1536;1044;1952
1496;1516;553;813;1791;1803;3031;2745;73;2344;3046;1529;1043;1947
